step,Sick State Simulation-healthy_num,Sick State Simulation-healthy_coverage,Sick State Simulation-infected_num,Sick State Simulation-infected_coverage,Sick State Simulation-recovered_num,Sick State Simulation-recovered_coverage
173,49,0.16333333333333333,9,0.03,242,0.8066666666666666
174,49,0.16333333333333333,9,0.03,242,0.8066666666666666
175,49,0.16333333333333333,9,0.03,242,0.8066666666666666
176,49,0.16333333333333333,9,0.03,242,0.8066666666666666
177,49,0.16333333333333333,8,0.02666666666666667,243,0.81
178,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
179,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
180,49,0.16333333333333333,6,0.02,245,0.8166666666666667
181,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
182,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
183,49,0.16333333333333333,6,0.02,245,0.8166666666666667
184,49,0.16333333333333333,5,0.016666666666666666,246,0.82
185,49,0.16333333333333333,5,0.016666666666666666,246,0.82
186,49,0.16333333333333333,5,0.016666666666666666,246,0.82
187,49,0.16333333333333333,6,0.02,245,0.8166666666666667
188,49,0.16333333333333333,6,0.02,245,0.8166666666666667
189,49,0.16333333333333333,5,0.016666666666666666,246,0.82
190,49,0.16333333333333333,5,0.016666666666666666,246,0.82
191,49,0.16333333333333333,5,0.016666666666666666,246,0.82
192,49,0.16333333333333333,5,0.016666666666666666,246,0.82
193,49,0.16333333333333333,5,0.016666666666666666,246,0.82
194,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
195,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
196,49,0.16333333333333333,6,0.02,245,0.8166666666666667
197,49,0.16333333333333333,6,0.02,245,0.8166666666666667
198,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
199,49,0.16333333333333333,6,0.02,245,0.8166666666666667
200,49,0.16333333333333333,6,0.02,245,0.8166666666666667
201,49,0.16333333333333333,6,0.02,245,0.8166666666666667
202,49,0.16333333333333333,6,0.02,245,0.8166666666666667
203,49,0.16333333333333333,5,0.016666666666666666,246,0.82
204,49,0.16333333333333333,5,0.016666666666666666,246,0.82
205,49,0.16333333333333333,5,0.016666666666666666,246,0.82
206,49,0.16333333333333333,5,0.016666666666666666,246,0.82
207,49,0.16333333333333333,5,0.016666666666666666,246,0.82
208,49,0.16333333333333333,5,0.016666666666666666,246,0.82
209,49,0.16333333333333333,5,0.016666666666666666,246,0.82
210,49,0.16333333333333333,5,0.016666666666666666,246,0.82
211,49,0.16333333333333333,5,0.016666666666666666,246,0.82
212,49,0.16333333333333333,5,0.016666666666666666,246,0.82
213,49,0.16333333333333333,6,0.02,245,0.8166666666666667
214,49,0.16333333333333333,6,0.02,245,0.8166666666666667
215,49,0.16333333333333333,5,0.016666666666666666,246,0.82
216,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
217,49,0.16333333333333333,5,0.016666666666666666,246,0.82
218,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
219,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
220,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
221,49,0.16333333333333333,5,0.016666666666666666,246,0.82
222,49,0.16333333333333333,3,0.01,248,0.8266666666666667
223,49,0.16333333333333333,3,0.01,248,0.8266666666666667
224,49,0.16333333333333333,3,0.01,248,0.8266666666666667
225,49,0.16333333333333333,5,0.016666666666666666,246,0.82
226,49,0.16333333333333333,3,0.01,248,0.8266666666666667
227,49,0.16333333333333333,2,0.006666666666666667,249,0.83
228,49,0.16333333333333333,2,0.006666666666666667,249,0.83
229,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
230,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
231,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
232,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
233,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
234,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
235,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
236,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
237,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
238,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
239,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
240,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
241,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
242,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
243,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
244,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
245,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
246,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
247,49,0.16333333333333333,1,0.0033333333333333335,250,0.8333333333333334
248,49,0.16333333333333333,2,0.006666666666666667,249,0.83
249,49,0.16333333333333333,2,0.006666666666666667,249,0.83
250,49,0.16333333333333333,2,0.006666666666666667,249,0.83
251,49,0.16333333333333333,2,0.006666666666666667,249,0.83
252,49,0.16333333333333333,3,0.01,248,0.8266666666666667
253,49,0.16333333333333333,3,0.01,248,0.8266666666666667
254,49,0.16333333333333333,3,0.01,248,0.8266666666666667
255,49,0.16333333333333333,3,0.01,248,0.8266666666666667
256,49,0.16333333333333333,3,0.01,248,0.8266666666666667
257,49,0.16333333333333333,5,0.016666666666666666,246,0.82
258,49,0.16333333333333333,5,0.016666666666666666,246,0.82
259,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
260,49,0.16333333333333333,3,0.01,248,0.8266666666666667
261,49,0.16333333333333333,3,0.01,248,0.8266666666666667
262,49,0.16333333333333333,3,0.01,248,0.8266666666666667
263,49,0.16333333333333333,3,0.01,248,0.8266666666666667
264,49,0.16333333333333333,3,0.01,248,0.8266666666666667
265,49,0.16333333333333333,3,0.01,248,0.8266666666666667
266,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
267,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
268,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
269,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
270,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
271,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
272,49,0.16333333333333333,5,0.016666666666666666,246,0.82
273,49,0.16333333333333333,5,0.016666666666666666,246,0.82
274,49,0.16333333333333333,5,0.016666666666666666,246,0.82
275,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
276,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
277,49,0.16333333333333333,2,0.006666666666666667,249,0.83
278,49,0.16333333333333333,3,0.01,248,0.8266666666666667
279,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
280,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
281,49,0.16333333333333333,5,0.016666666666666666,246,0.82
282,49,0.16333333333333333,5,0.016666666666666666,246,0.82
283,49,0.16333333333333333,5,0.016666666666666666,246,0.82
284,49,0.16333333333333333,6,0.02,245,0.8166666666666667
285,49,0.16333333333333333,6,0.02,245,0.8166666666666667
286,49,0.16333333333333333,7,0.023333333333333334,244,0.8133333333333334
287,49,0.16333333333333333,6,0.02,245,0.8166666666666667
288,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
289,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
290,49,0.16333333333333333,5,0.016666666666666666,246,0.82
291,49,0.16333333333333333,5,0.016666666666666666,246,0.82
292,49,0.16333333333333333,3,0.01,248,0.8266666666666667
293,49,0.16333333333333333,3,0.01,248,0.8266666666666667
294,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
295,49,0.16333333333333333,3,0.01,248,0.8266666666666667
296,49,0.16333333333333333,3,0.01,248,0.8266666666666667
297,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
298,49,0.16333333333333333,4,0.013333333333333334,247,0.8233333333333334
299,49,0.16333333333333333,5,0.016666666666666666,246,0.82
300,49,0.16333333333333333,5,0.016666666666666666,246,0.82
301,49,0.16333333333333333,6,0.02,245,0.8166666666666667
